original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
3598,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,706,.,"&uuuuy, &po, pobre soplaba, &ppu .%mor: cm|cm cm|cm co|pobre v|sopla-13S&PAS=blow cm|cm .",%mor:,0,,,0,0,,,,,
3599,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,706,v|sopla-13s&pas=blow,"&uuuuy, &po, pobre soplaba, &ppu .%mor: cm|cm cm|cm co|pobre v|sopla-13S&PAS=blow cm|cm .",%svd:,soplar,0,1,3,s,pas,,switch,,
3600,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,708,+...,así +...%mor: adv|así=thus +...,%mor:,0,,,0,0,,,,,
3601,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,710,.,"soplaba y no le salía la música al señor, mirá .%mor: v|sopla-13S&PAS=blow coord|y=and adv|no=no pro:ind|le=him v|sali-13S&PAS=leave det:art|el&f&SG=the n|música&f=music aprep|a~det:art|el&m=to co:voc|señor=sir cm|cm co|mirá .",%mor:,0,,,0,0,,,,,
3602,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,710,v|sopla-13s&pas=blow,"soplaba y no le salía la música al señor, mirá .%mor: v|sopla-13S&PAS=blow coord|y=and adv|no=no pro:ind|le=him v|sali-13S&PAS=leave det:art|el&f&SG=the n|música&f=music aprep|a~det:art|el&m=to co:voc|señor=sir cm|cm co|mirá .",%svd:,soplar,0,1,3,s,pas,,same,,
3603,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,710,v|sali-13s&pas=leave,"soplaba y no le salía la música al señor, mirá .%mor: v|sopla-13S&PAS=blow coord|y=and adv|no=no pro:ind|le=him v|sali-13S&PAS=leave det:art|el&f&SG=the n|música&f=music aprep|a~det:art|el&m=to co:voc|señor=sir cm|cm co|mirá .",%svd:,salir,DP-def,1,3,s,pas,switch,switch,,
3604,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,714,.,"&iiiuiiii, &uuuuuyy, así .%mor: cm|cm cm|cm adv|así=thus .",%mor:,0,,,0,0,,,,,
3605,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,716,!,"así está diciendo, mi amor, &muuua !%mor: adv|así=thus cop|esta-3S&PRES=be part|deci-PROG=say cm|cm det:poss|mi=my co:voc|amor=love cm|cm !",%mor:,0,,,0,0,,,,,
3606,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,716,cop|esta-3s&pres=be,"así está diciendo, mi amor, &muuua !%mor: adv|así=thus cop|esta-3S&PRES=be part|deci-PROG=say cm|cm det:poss|mi=my co:voc|amor=love cm|cm !",%svd:,estar,0,1,3,s,,,,,
3607,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,719,!,"&ay, mi negra !%mor: cm|cm det:poss|mi=my adj|negro-f=black !",%mor:,0,,,0,0,,,,,
3608,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,721,?,acá qué está haciendo el señor ?%mor: adv|acá=there pro:int|qué=what cop|esta-3S&PRES=be part|hace-PROG=do det:art|el&m&SG=the co:voc|señor=sir ?,%mor:,0,,,0,0,,,,,
3609,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,721,cop|esta-3s&pres=be,acá qué está haciendo el señor ?%mor: adv|acá=there pro:int|qué=what cop|esta-3S&PRES=be part|hace-PROG=do det:art|el&m&SG=the co:voc|señor=sir ?,%svd:,estar,DP-def,1,3,s,,,same,,
3610,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,724,!,"(es)tá, está, está mojados [: enojado] !%mor: cop|esta-3S&PRES=be cm|cm aux|esta-3S&PRES=be cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy !",%mor:,0,,,0,0,,,,,
3611,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,724,cop|esta-3s&pres=be,"(es)tá, está, está mojados [: enojado] !%mor: cop|esta-3S&PRES=be cm|cm aux|esta-3S&PRES=be cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy !",%svd:,estar,na,na,na,na,na,na,na,na,false start
3612,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,724,aux|esta-3s&pres=be,"(es)tá, está, está mojados [: enojado] !%mor: cop|esta-3S&PRES=be cm|cm aux|esta-3S&PRES=be cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy !",%svd:,estar,na,na,na,na,na,na,na,na,false start
3613,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,724,cop|esta-3s&pres=be,"(es)tá, está, está mojados [: enojado] !%mor: cop|esta-3S&PRES=be cm|cm aux|esta-3S&PRES=be cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy !",%svd:,estar,0,1,3,s,,,,,
3614,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,727,.,"está enojado y está mirando el, su, su cosa de música .%mor: cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy coord|y=and aux|esta-3S&PRES=be part|mira-PROG=look det:art|el&m&SG=the cm|cm det:poss|su&3S=his cm|cm det:poss|su&3S=his n|cosa&f=thing prep|de=of n|música&f=music .",%mor:,0,,,0,0,,,,,
3615,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,727,cop|esta-3s&pres=be,"está enojado y está mirando el, su, su cosa de música .%mor: cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy coord|y=and aux|esta-3S&PRES=be part|mira-PROG=look det:art|el&m&SG=the cm|cm det:poss|su&3S=his cm|cm det:poss|su&3S=his n|cosa&f=thing prep|de=of n|música&f=music .",%svd:,estar,0,1,3,s,,,,,
3616,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,727,aux|esta-3s&pres=be,"está enojado y está mirando el, su, su cosa de música .%mor: cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy coord|y=and aux|esta-3S&PRES=be part|mira-PROG=look det:art|el&m&SG=the cm|cm det:poss|su&3S=his cm|cm det:poss|su&3S=his n|cosa&f=thing prep|de=of n|música&f=music .",%svd:,estar,0,1,3,s,,same,same,,
3617,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,732,+...,su instrumento de música está mirando así +...%mor: det:poss|su&3S=his n|instrumento&m=instrument prep|de=of n|música&f=music cop|esta-3S&PRES=be part|mira-PROG=look adv|así=thus +...,%mor:,0,,,0,0,,,,,
3618,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,732,cop|esta-3s&pres=be,su instrumento de música está mirando así +...%mor: det:poss|su&3S=his n|instrumento&m=instrument prep|de=of n|música&f=music cop|esta-3S&PRES=be part|mira-PROG=look adv|así=thus +...,%svd:,estar,DP-def,1,3,s,,,switch,,
3619,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,736,.,"ves, sí, está enojado .%mor: v|ve-2S&PRES=see cm|cm co|sí=yes cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy .",%mor:,0,,,0,0,,,,,
3620,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,736,v|ve-2s&pres=see,"ves, sí, está enojado .%mor: v|ve-2S&PRES=see cm|cm co|sí=yes cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy .",%svd:,ver,0,1,2,s,pres,,switch,,
3621,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,736,cop|esta-3s&pres=be,"ves, sí, está enojado .%mor: v|ve-2S&PRES=see cm|cm co|sí=yes cm|cm cop|esta-3S&PRES=be part|enoja-PRPART-m=annoy .",%svd:,estar,0,1,3,s,,switch,switch,,
3622,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,739,.,"&eh, ese sapo se motió [: metió] .%mor: cm|cm det:dem|ese=that n|sapo&m=toad pro:refl|se=itself v|mete-3S&PRET=put .",%mor:,0,,,0,0,,,,,
3623,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,739,v|mete-3s&pret=put,"&eh, ese sapo se motió [: metió] .%mor: cm|cm det:dem|ese=that n|sapo&m=toad pro:refl|se=itself v|mete-3S&PRET=put .",%svd:,meter,DP-def,1,3,s,,,,,
3624,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,742,.,"el sapo se metió adentro, viste, acá .%mor: det:art|el&m&SG=the n|sapo&m=toad pro:refl|se=itself v|mete-3S&PRET=put adv|adentro=inside cm|cm v|vesti-3S&PRES=dress cm|cm adv|acá=there .",%mor:,0,,,0,0,,,,,
3625,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,742,v|mete-3s&pret=put,"el sapo se metió adentro, viste, acá .%mor: det:art|el&m&SG=the n|sapo&m=toad pro:refl|se=itself v|mete-3S&PRET=put adv|adentro=inside cm|cm v|vesti-3S&PRES=dress cm|cm adv|acá=there .",%svd:,meter,DP-def,1,3,s,,,,,
3626,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,742,v|vesti-3s&pres=dress,"el sapo se metió adentro, viste, acá .%mor: det:art|el&m&SG=the n|sapo&m=toad pro:refl|se=itself v|mete-3S&PRET=put adv|adentro=inside cm|cm v|vesti-3S&PRES=dress cm|cm adv|acá=there .",%svd:,vestir,na,na,na,na,na,na,na,na,tag error
3627,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,746,?,"y el señor acá, &lep, quiere que salga, el señor, viste ?%mor: coord|y=and det:art|el&m&SG=the co:voc|señor=sir adv|acá=there cm|cm cm|cm v|quere-3S&PRES=want pro:rel|que=that v|sali-13S&SUB&PRES=leave cm|cm det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%mor:,0,,,0,0,,,,,
3628,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,746,v|quere-3s&pres=want,"y el señor acá, &lep, quiere que salga, el señor, viste ?%mor: coord|y=and det:art|el&m&SG=the co:voc|señor=sir adv|acá=there cm|cm cm|cm v|quere-3S&PRES=want pro:rel|que=that v|sali-13S&SUB&PRES=leave cm|cm det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%svd:,querer,DP-def,1,3,s,,,switch,,
3629,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,746,v|sali-13s&sub&pres=leave,"y el señor acá, &lep, quiere que salga, el señor, viste ?%mor: coord|y=and det:art|el&m&SG=the co:voc|señor=sir adv|acá=there cm|cm cm|cm v|quere-3S&PRES=want pro:rel|que=that v|sali-13S&SUB&PRES=leave cm|cm det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%svd:,salir,na,na,na,na,na,na,na,na,relclause
3630,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,746,v|ve-2s&pret=see,"y el señor acá, &lep, quiere que salga, el señor, viste ?%mor: coord|y=and det:art|el&m&SG=the co:voc|señor=sir adv|acá=there cm|cm cm|cm v|quere-3S&PRES=want pro:rel|que=that v|sali-13S&SUB&PRES=leave cm|cm det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%svd:,ver,na,na,na,na,na,na,na,na,exclude
3631,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,751,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,,,,,
3632,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,753,?,po(r)que portó mal ?%mor: conj|porque=because v|porta-3S&PRET=behave adv|mal=badly ?,%mor:,0,,,0,0,,,,,
3633,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,753,v|porta-3s&pret=behave,po(r)que portó mal ?%mor: conj|porque=because v|porta-3S&PRET=behave adv|mal=badly ?,%svd:,portar,0,1,3,s,,,,,
3634,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,755,?,"y acá, qué pasó ?%mor: coord|y=and adv|acá=there cm|cm pro:int|qué=what v|pasa-3S&PRET=pass ?",%mor:,0,,,0,0,,,,,
3635,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,755,v|pasa-3s&pret=pass,"y acá, qué pasó ?%mor: coord|y=and adv|acá=there cm|cm pro:int|qué=what v|pasa-3S&PRET=pass ?",%svd:,pasar,na,na,na,na,na,na,na,na,impersonal
3636,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,758,+...,"mirá, se cayó +...%mor: co|mirá cm|cm pro:refl|se=itself v|cae-3S&PRET=fall +...",%mor:,0,,,0,0,,,,,
3637,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,758,v|cae-3s&pret=fall,"mirá, se cayó +...%mor: co|mirá cm|cm pro:refl|se=itself v|cae-3S&PRET=fall +...",%svd:,caer,0,1,3,s,,,,,
3638,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,760,.,en chu [: su] cabeza .%mor: prep|en=in det:poss|su&3S=his n|cabeza&f=head .,%mor:,0,,,0,0,,,,,
3639,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,762,!,&aaaahj !,%mor:,0,,,0,0,,,,,
3640,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,763,.,+< seño(r) .%mor: co:voc|señor=sir .,%mor:,0,,,0,0,,,,,
3641,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,765,!,"se cayó en la cara del señor &uácala, &chu, así !%mor: pro:refl|se=itself v|cae-3S&PRET=fall prep|en=in det:art|el&f&SG=the n|cara&f=face prep|de~det:art|el&m=of co:voc|señor=sir cm|cm cm|cm adv|así=thus !",%mor:,0,,,0,0,,,,,
3642,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,765,v|cae-3s&pret=fall,"se cayó en la cara del señor &uácala, &chu, así !%mor: pro:refl|se=itself v|cae-3S&PRET=fall prep|en=in det:art|el&f&SG=the n|cara&f=face prep|de~det:art|el&m=of co:voc|señor=sir cm|cm cm|cm adv|así=thus !",%svd:,caer,0,1,3,s,,,,,
3643,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,769,!,"miró ahí, y salió el, la ranita, mirá &ahhhj !%mor: v|mira-3S&PRET=look adv|ahí=there cm|cm coord|y=and v|sali-3S&PRET=leave det:art|el&m&SG=the cm|cm det:art|el&f&SG=the n|rana&f-DIM=frog cm|cm co|mirá !",%mor:,0,,,0,0,,,,,
3644,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,769,v|mira-3s&pret=look,"miró ahí, y salió el, la ranita, mirá &ahhhj !%mor: v|mira-3S&PRET=look adv|ahí=there cm|cm coord|y=and v|sali-3S&PRET=leave det:art|el&m&SG=the cm|cm det:art|el&f&SG=the n|rana&f-DIM=frog cm|cm co|mirá !",%svd:,mirar,0,1,3,s,,,same,,
3645,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,769,v|sali-3s&pret=leave,"miró ahí, y salió el, la ranita, mirá &ahhhj !%mor: v|mira-3S&PRET=look adv|ahí=there cm|cm coord|y=and v|sali-3S&PRET=leave det:art|el&m&SG=the cm|cm det:art|el&f&SG=the n|rana&f-DIM=frog cm|cm co|mirá !",%svd:,salir,DP-def,1,3,s,,same,same,,
3646,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,773,"+""/.","el señor dijo +""/.%mor: det:art|el&m&SG=the co:voc|señor=sir v|deci-3S&PRET=say +""/.",%mor:,0,,,0,0,,,,,
3647,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,773,v|deci-3s&pret=say,"el señor dijo +""/.%mor: det:art|el&m&SG=the co:voc|señor=sir v|deci-3S&PRET=say +""/.",%svd:,decir,DP-def,1,3,s,,,switch,,
3648,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,775,!,"+"" &uuuuhhhhhj !",%mor:,0,,,0,0,,,,,
3649,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,776,.,"así dijo, mirá .%mor: adv|así=thus v|deci-3S&PRET=say cm|cm co|mirá .",%mor:,0,,,0,0,,,,,
3650,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,776,0.416666667,"así dijo, mirá .%com: Timestamp 10:00",%com:,0,,,0,0,,,,,
3651,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,776,v|deci-3s&pret=say,"así dijo, mirá .%mor: adv|así=thus v|deci-3S&PRET=say cm|cm co|mirá .",%svd:,decir,0,1,3,s,,,same,,
3652,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,779,.,"así, mirá, mirá tocó su boca, así .%mor: adv|así=thus cm|cm co|mirá cm|cm co|mirá v|toca-3S&PRET=touch det:poss|su&3S=his n|boca&f=mouth cm|cm adv|así=thus .",%mor:,0,,,0,0,,,,,
3653,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,779,v|toca-3s&pret=touch,"así, mirá, mirá tocó su boca, así .%mor: adv|así=thus cm|cm co|mirá cm|cm co|mirá v|toca-3S&PRET=touch det:poss|su&3S=his n|boca&f=mouth cm|cm adv|así=thus .",%svd:,tocar,0,1,3,s,,,same,,
3654,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,782,!,"+"" &uuuujjjjjgg !",%mor:,0,,,0,0,,,,,
3655,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,783,?,viste ?%mor: v|ve-2S&PRET=see ?,%mor:,0,,,0,0,,,,,
3656,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,783,v|ve-2s&pret=see,viste ?%mor: v|ve-2S&PRET=see ?,%svd:,ver,na,na,na,na,na,na,na,na,exclude
3657,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,785,.,mirá .%mor: co|mirá .,%mor:,0,,,0,0,,,,,
3658,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,787,.,+< fue ese .%mor: cop|se-3S&PRET=be det:dem|ese=that .,%mor:,0,,,0,0,,,,,
3659,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,787,cop|se-3s&pret=be,+< fue ese .%mor: cop|se-3S&PRET=be det:dem|ese=that .,%svd:,ser,DP-dem,1,3,s,,,,,
3660,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,789,.,"despué(s) acá, mirá .%mor: adv|después=after adv|acá=there cm|cm co|mirá .",%mor:,0,,,0,0,,,,,
3661,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,791,?,"qué pasó acá, mi amor ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass adv|acá=there cm|cm det:poss|mi=my co:voc|amor=love ?",%mor:,0,,,0,0,,,,,
3662,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,791,v|pasa-3s&pret=pass,"qué pasó acá, mi amor ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass adv|acá=there cm|cm det:poss|mi=my co:voc|amor=love ?",%svd:,pasar,na,na,na,na,na,na,na,na,impersonal
3663,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,794,?,"mirá se cayó encima &des, del tambor el señor, viste ?%mor: co|mirá pro:refl|se=itself v|cae-3S&PRET=fall adv|encima=on_top cm|cm prep|de~det:art|el&m=of n|tambor&m=drum det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%mor:,0,,,0,0,,,,,
3664,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,794,v|cae-3s&pret=fall,"mirá se cayó encima &des, del tambor el señor, viste ?%mor: co|mirá pro:refl|se=itself v|cae-3S&PRET=fall adv|encima=on_top cm|cm prep|de~det:art|el&m=of n|tambor&m=drum det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%svd:,caer,DP-def,1,3,s,,,,,
3665,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,794,v|ve-2s&pret=see,"mirá se cayó encima &des, del tambor el señor, viste ?%mor: co|mirá pro:refl|se=itself v|cae-3S&PRET=fall adv|encima=on_top cm|cm prep|de~det:art|el&m=of n|tambor&m=drum det:art|el&m&SG=the co:voc|señor=sir cm|cm v|ve-2S&PRET=see ?",%svd:,ver,na,na,na,na,na,na,na,na,exclude
3666,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.14,female,.,.,Target_Child,.,.,798,.,tabó [: tambor] .%mor: n|tambor&m=drum .,%mor:,0,,,0,0,,,,,
3667,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,800,.,tambor .%mor: n|tambor&m=drum .,%mor:,0,,,0,0,,,,,
3668,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,802,+...,"en chu [: su] blaso [: brazo], dijo que le +...%mor: prep|en=in det:poss|su&3S=his n|brazo&m=arm cm|cm v|deci-3S&PRET=say pro:rel|que=that pro:ind|le=him +...",%mor:,0,,,0,0,,,,,
3669,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,802,v|deci-3s&pret=say,"en chu [: su] blaso [: brazo], dijo que le +...%mor: prep|en=in det:poss|su&3S=his n|brazo&m=arm cm|cm v|deci-3S&PRET=say pro:rel|que=that pro:ind|le=him +...",%svd:,decir,0,1,3,s,,,,,
3670,LI-RS-2018-05-24-esp-cuentoninpad-SDS-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,805,.,"que le &sal, porque le saltó en la cara, ahí, &chup .%mor: pro:rel|que=that pro:ind|le=him cm|cm conj|porque=because pro:ind|le=him v|salta-3S&PRET=jump prep|en=in det:art|el&f&SG=the n|cara&f=face cm|cm adv|ahí=there cm|cm .",%mor:,0,,,0,0,,,,,
